32,0.0672252,0.0806044,0,0.104959,0.0000857172,0.0000596195,0,0.000104412
33,0.097404,0.0353435,0,0.103618,0.0000392908,0.0000274137,0,0.000047909
34,0.0926382,0.057105,0,0.108825,0.0000616125,0.000043977,0,0.0000756973
35,0.109379,0.0170194,0,0.110695,0.0000193341,0.0000136376,0,0.00002366
36,0.0196383,0.10764,0,0.109417,0.000113431,0.0000834596,0,0.000140827
37,0.0417839,0.103847,0,0.111938,0.000107802,0.0000760499,0,0.000131928
38,0.0613014,0.099697,0,0.117036,0.000102108,0.0000725282,0,0.000125245
39,0.12,0,0,0.12,0,0,0,0
40,0,0.12,0,0.12,0.000122534,0.0000962914,0,0.000155841
41,0.0867214,0.0761901,0,0.115436,0.0000798351,0.0000579415,0,0.0000986451
42,0.0807974,0.0952799,0,0.124926,0.000096284,0.0000712771,0,0.000119796
43,0.112045,0.0528006,0,0.123863,0.0000564071,0.0000429272,0,0.0000708838
44,0.119694,0.0337976,0,0.124374,0.0000371406,0.0000280608,0,0.0000465493
45,0.106169,0.0718194,0,0.128179,0.0000742994,0.0000575761,0,0.0000939969
46,0.129608,0.0170236,0,0.130721,0.0000191701,0.000014559,0,0.0000240719
47,0.0361743,0.122694,0,0.127916,0.000120565,0.000086369,0,0.000148309
48,0.0182836,0.130008,0,0.131288,0.000126164,0.0000921074,0,0.000156209
49,0.0556685,0.118733,0,0.131135,0.000115755,0.0000839639,0,0.000143
50,0.0749379,0.114301,0,0.136676,0.00011044,0.0000835771,0,0.0001385
51,0.14,0,0,0.14,0,0,0,0
52,0,0.14,0,0.14,0.000131437,0.0000998165,0,0.000165042
53,0.10029,0.0908662,0,0.135332,0.0000906412,0.00007166,0,0.000115546
54,0.094368,0.109953,0,0.144896,0.000105061,0.0000849393,0,0.000135102
55,0.12543,0.0676249,0,0.142499,0.0000690454,0.0000579199,0,0.0000901221
56,0.131718,0.0491409,0,0.140586,0.0000518354,0.0000427968,0,0.0000672196
57,0.138897,0.0307085,0,0.142251,0.0000333829,0.0000272744,0,0.0000431081
58,0.119755,0.0864771,0,0.147714,0.0000850982,0.0000729353,0,0.000112077
59,0.144993,0.0145569,0,0.145722,0.0000161864,0.0000131404,0,0.0000208487
60,0.033215,0.142982,0,0.146789,0.000130377,0.0000947559,0,0.000161173
61,0.0510602,0.137947,0,0.147094,0.000126387,0.0000937471,0,0.00015736
62,0.0166656,0.150001,0,0.150924,0.000134022,0.0000975512,0,0.000165766
63,0.0699832,0.133883,0,0.15107,0.000122101,0.0000949761,0,0.00015469
64,0.0886195,0.129066,0,0.156561,0.000117114,0.0000971527,0,0.000152166
65,0.16,0,0,0.16,0,0,0,0
66,0,0.16,0,0.16,0.000137124,0.000101248,0,0.000170453
67,0.113856,0.105539,0,0.155248,0.0000995869,0.0000873492,0,0.000132467
68,0.107936,0.124622,0,0.164866,0.000111977,0.000100813,0,0.000150672
69,0.138998,0.0822834,0,0.161527,0.0000796939,0.000074633,0,0.000109184
70,0.144691,0.0632402,0,0.157908,0.0000635917,0.0000581813,0,0.0000861915
71,0.150731,0.0447022,0,0.15722,0.0000465017,0.0000417097,0,0.0000624668
72,0.156458,0.0250526,0,0.158452,0.0000270264,0.000023646,0,0.0000359104
73,0.133344,0.101129,0,0.167355,0.0000940233,0.0000902562,0,0.000130333
74,0.0298024,0.16,0,0.162752,0.000135768,0.0000998888,0,0.000168555
75,0.0466671,0.156619,0,0.163424,0.000133683,0.000101331,0,0.000167747
76,0.0646532,0.152771,0,0.165889,0.000130459,0.000104141,0,0.000166928
77,0.0173205,0.17,0,0.17088,0.000138448,0.000100764,0,0.000171235
78,0.0835941,0.14842,0,0.170342,0.000126397,0.000108355,0,0.000166485
79,0.102474,0.143913,0,0.176669,0.000121902,0.000113417,0,0.000166504
80,0.172063,0.0161292,0,0.172818,0.0000173067,0.0000159522,0,0.0000235371
81,0.18,0,0,0.18,0,0,0,0
82,0,0.18,0,0.18,0.000139469,0.00010097,0,0.000172182
83,0.127419,0.120211,0,0.175175,0.000106641,0.000105161,0,0.000149771
84,0.121502,0.139267,0,0.184819,0.000116985,0.000118986,0,0.000166863
85,0.152556,0.0969834,0,0.180773,0.0000885111,0.0000933428,0,0.000128636
86,0.158285,0.0779182,0,0.176424,0.0000740178,0.0000760533,0,0.000106126
87,0.16411,0.0588386,0,0.174339,0.0000579867,0.0000581557,0,0.0000821252
88,0.168518,0.0385639,0,0.172875,0.0000395627,0.0000382696,0,0.0000550434
89,0.146872,0.115828,0,0.187049,0.000101101,0.000109675,0,0.000149164
90,0.0366598,0.17686,0,0.180619,0.000138347,0.000105494,0,0.00017398
91,0.0590564,0.171379,0,0.181268,0.000135503,0.000111085,0,0.000175217
92,0.0785118,0.167015,0,0.184549,0.000132403,0.000117448,0,0.000176988
93,0.0175965,0.189325,0,0.190141,0.000139383,0.000102773,0,0.000173176
94,0.0972076,0.163248,0,0.189998,0.000128912,0.000124717,0,0.000179367
95,0.11594,0.158485,0,0.196366,0.000124711,0.000131871,0,0.000181501
96,0.190742,0.0168922,0,0.191488,0.0000174409,0.000017809,0,0.0000249268
97,0.184168,0.0322344,0,0.186968,0.0000324778,0.0000336268,0,0.0000467501
98,0.2,0,0,0.2,0,0,0,0
99,0,0.2,0,0.2,0.000138104,0.0000991074,0,0.000169985
100,0.140982,0.134855,0,0.195094,0.000111781,0.000125167,0,0.000167815
101,0.135073,0.153857,0,0.204736,0.000120055,0.000139495,0,0.000184044
102,0.166166,0.111574,0,0.200149,0.0000953874,0.000114005,0,0.000148647
103,0.171824,0.0925923,0,0.195184,0.0000825852,0.0000958587,0,0.000126527
104,0.177658,0.0735712,0,0.192289,0.0000681359,0.0000770336,0,0.000102843
105,0.185204,0.0514663,0,0.192222,0.0000495897,0.0000545635,0,0.0000737314
106,0.160412,0.130541,0,0.206816,0.000106308,0.000131254,0,0.000168906
107,0.0532078,0.19038,0,0.197676,0.00013749,0.00011593,0,0.000179842
108,0.0349006,0.19964,0,0.202667,0.000138064,0.000109751,0,0.000176371
109,0.0726792,0.185995,0,0.199691,0.000135415,0.000124498,0,0.000183948
110,0.0919889,0.18176,0,0.203712,0.000132663,0.000133881,0,0.000188477
111,0.0166982,0.20945,0,0.210114,0.000136703,0.000102941,0,0.000171127
112,0.110762,0.17777,0,0.209452,0.000129417,0.000143616,0,0.000193325
113,0.129706,0.172968,0,0.216198,0.000125533,0.000152987,0,0.000197898
114,0.201178,0.0352786,0,0.204247,0.000033997,0.0000389213,0,0.0000516785
115,0.21018,0.0164957,0,0.210827,0.0000161492,0.0000184312,0,0.0000245052
116,0.22,0,0,0.22,0,0,0,0
117,0,0.22,0,0.22,0.0001331,0.0000955796,0,0.000163863
118,0.154554,0.149503,0,0.215031,0.000115037,0.000147433,0,0.000187003
119,0.148753,0.168409,0,0.224698,0.0001212,0.000162429,0,0.000202664
120,0.185463,0.107249,0,0.21424,0.0000892961,0.000117694,0,0.000147735
121,0.179868,0.126249,0,0.219752,0.000100481,0.000136878,0,0.0001698
122,0.191201,0.0881857,0,0.210557,0.0000763261,0.0000977474,0,0.000124017
123,0.197218,0.0694855,0,0.209101,0.0000621624,0.0000776834,0,0.0000994931
124,0.203699,0.05297,0,0.210473,0.0000484374,0.0000597893,0,0.0000769476
125,0.173998,0.145176,0,0.226609,0.000109648,0.000154918,0,0.000189795
126,0.0506968,0.210395,0,0.216417,0.000135428,0.000120636,0,0.000181366
127,0.0672793,0.20458,0,0.215359,0.000135032,0.000129557,0,0.000187133
128,0.0341906,0.219967,0,0.222608,0.000133694,0.000112114,0,0.000174481
129,0.0861229,0.20077,0,0.218463,0.000133356,0.00014114,0,0.000194176
130,0.105473,0.196496,0,0.223014,0.00013092,0.000153296,0,0.000201593
131,0.0170445,0.230209,0,0.230839,0.000129906,0.000102062,0,0.000165204
132,0.124236,0.192076,0,0.228753,0.000127986,0.000165008,0,0.000208825
133,0.143206,0.187583,0,0.235999,0.000124474,0.00017659,0,0.000216051
134,0.220044,0.0302812,0,0.222118,0.0000277986,0.0000351745,0,0.0000448331
135,0.219291,0.0465701,0,0.224182,0.0000413298,0.0000547122,0,0.000068568
136,0.23034,0.0176164,0,0.231013,0.0000161708,0.0000207913,0,0.0000263396
137,0.24,0,0,0.24,0,0,0,0
138,0,0.24,0,0.24,0.000124192,0.0000906235,0,0.000153741
139,0.168097,0.164177,0,0.234969,0.000116448,0.000171947,0,0.000207668
140,0.162292,0.183134,0,0.244697,0.000120473,0.000187806,0,0.000223125
141,0.199325,0.121867,0,0.233628,0.0000941979,0.000141578,0,0.000170052
142,0.204755,0.10286,0,0.229139,0.0000827827,0.000120465,0,0.000146167
143,0.19344,0.140742,0,0.239223,0.000103799,0.000161499,0,0.000191979
144,0.210687,0.0837861,0,0.226736,0.0000697123,0.0000988293,0,0.000120942
145,0.216175,0.0653056,0,0.225824,0.0000559041,0.0000773103,0,0.0000954052
146,0.187537,0.159798,0,0.246385,0.000111227,0.000180633,0,0.000212132
147,0.0645469,0.2207,0,0.229946,0.000131675,0.000133789,0,0.000187717
148,0.0511662,0.230102,0,0.235722,0.000129412,0.000125672,0,0.000180391
149,0.0801942,0.219839,0,0.234009,0.000130599,0.000146308,0,0.000196118
150,0.0346375,0.240006,0,0.242493,0.000125453,0.000113998,0,0.000169511
151,0.0996663,0.215444,0,0.23738,0.000129202,0.000160987,0,0.000206422
152,0.118858,0.211247,0,0.242389,0.00012711,0.000175586,0,0.000216766
153,0.0173205,0.250002,0,0.250601,0.000119412,0.000100028,0,0.000155771
154,0.137683,0.20669,0,0.248349,0.000124553,0.000189305,0,0.000226605
155,0.156567,0.202221,0,0.255747,0.000121437,0.000202586,0,0.000236195
156,0.239445,0.0376373,0,0.242385,0.0000317461,0.0000462535,0,0.0000560999
157,0.236104,0.0603123,0,0.243685,0.0000487754,0.0000750601,0,0.0000895157
158,0.250275,0.0180104,0,0.250922,0.0000151501,0.0000222116,0,0.0000268864
159,0.26,0,0,0.26,0,0,0,0
160,0,0.26,0,0.26,0.000111152,0.0000843296,0,0.000139521
161,0.181622,0.178845,0,0.254897,0.000116005,0.000198636,0,0.000230029
162,0.175711,0.197898,0,0.264647,0.000117794,0.000215448,0,0.000245547
163,0.212904,0.136338,0,0.252816,0.0000974855,0.000167032,0,0.000193399
164,0.218609,0.117451,0,0.248163,0.0000874779,0.000145036,0,0.000169375
165,0.224239,0.0984602,0,0.244903,0.0000758193,0.000122179,0,0.000143792
166,0.206982,0.155398,0,0.258824,0.000105556,0.000188233,0,0.00021581
167,0.230171,0.0793878,0,0.243477,0.0000627894,0.0000987892,0,0.000117055
168,0.201075,0.174442,0,0.266198,0.000111081,0.000208387,0,0.000236144
169,0.0713714,0.238125,0,0.248591,0.000124655,0.000146002,0,0.000191977
170,0.0521334,0.249588,0,0.254974,0.000119627,0.000130654,0,0.000177147
171,0.0937604,0.234506,0,0.252555,0.000123821,0.000166678,0,0.000207637
172,0.0351661,0.262415,0,0.264761,0.000111334,0.000115084,0,0.000160124
173,0.11303,0.230261,0,0.256507,0.000122826,0.000183903,0,0.000221148
174,0.132072,0.226075,0,0.261826,0.000121138,0.000200645,0,0.000234377
175,0.0163832,0.27001,0,0.270506,0.000104445,0.0000958243,0,0.000141743
176,0.150897,0.221563,0,0.268068,0.00011899,0.000216273,0,0.000246845
177,0.169813,0.216929,0,0.27549,0.000116328,0.000230976,0,0.000258616
178,0.255587,0.055921,0,0.261633,0.0000421515,0.0000724204,0,0.0000837942
179,0.261864,0.0354883,0,0.264258,0.0000270866,0.0000456772,0,0.0000531045
180,0.249654,0.0749905,0,0.260673,0.0000556153,0.00009756,0,0.000112299
181,0.27,0.0173205,0,0.270555,0.0000131404,0.0000221925,0,0.0000257911
182,0.28,0,0,0.28,0,0,0,0
183,0,0.28,0,0.28,0.000093788,0.0000766463,0,0.000121123
184,0.195163,0.193489,0,0.274821,0.000113682,0.00022743,0,0.00025426
185,0.18925,0.212494,0,0.284551,0.000113069,0.000245259,0,0.000270067
186,0.23229,0.132074,0,0.267212,0.0000907305,0.000171323,0,0.000193865
187,0.22637,0.151085,0,0.272158,0.0000994389,0.000194547,0,0.000218487
188,0.237971,0.113102,0,0.263481,0.0000802813,0.000147257,0,0.00016772
189,0.243722,0.0940601,0,0.261243,0.0000684488,0.000122573,0,0.00014039
190,0.220489,0.170075,0,0.278462,0.000105748,0.000216805,0,0.00024122
191,0.21461,0.189085,0,0.286025,0.000109192,0.000238059,0,0.000261907
192,0.0879611,0.253594,0,0.268416,0.000114625,0.000170256,0,0.000205246
193,0.0684554,0.259262,0,0.268147,0.00011252,0.000150176,0,0.000187653
194,0.0522109,0.266122,0,0.271195,0.000108054,0.000133456,0,0.000171715
195,0.107261,0.249157,0,0.271264,0.000114901,0.000190288,0,0.000222288
196,0.0295086,0.280133,0,0.281683,0.0000959353,0.000108163,0,0.000144578
197,0.0451429,0.280516,0,0.284125,0.0000959559,0.000126664,0,0.000158907
198,0.126556,0.244909,0,0.275675,0.000114257,0.000209956,0,0.000239032
199,0.145626,0.240596,0,0.281235,0.000112994,0.00022863,0,0.000255028
200,0.0171115,0.290055,0,0.29056,0.0000852672,0.0000918109,0,0.000125299
201,0.164644,0.236119,0,0.287853,0.00011121,0.00024613,0,0.000270088
202,0.183514,0.231517,0,0.295428,0.00010901,0.000262093,0,0.000283859
203,0.275138,0.0514765,0,0.279912,0.0000354642,0.0000688433,0,0.000077441
204,0.269127,0.0706059,0,0.278235,0.0000482992,0.0000951823,0,0.000106736
205,0.281101,0.0331734,0,0.283051,0.0000228303,0.0000439488,0,0.0000495249
206,0.263199,0.0896652,0,0.278053,0.0000607409,0.000121562,0,0.000135892
207,0.290918,0.0161764,0,0.291368,0.0000107571,0.0000213098,0,0.000023871
208,0.3,0,0,0.3,0,0,0,0
209,0,0.3,0,0.3,0.0000721702,0.0000678991,0,0.00009909
210,0.208703,0.208122,0,0.29474,0.000109427,0.00025826,0,0.000280486
211,0.202994,0.227253,0,0.304714,0.000106156,0.000277683,0,0.000297282
212,0.2516,0.127833,0,0.282213,0.0000834519,0.000173956,0,0.000192938
213,0.245707,0.146884,0,0.286263,0.0000928371,0.000199303,0,0.000219864
214,0.239813,0.165808,0,0.291552,0.000100005,0.000223637,0,0.000244979
215,0.257364,0.108734,0,0.27939,0.0000725818,0.00014789,0,0.000164741
216,0.234021,0.184716,0,0.298137,0.000104347,0.000247057,0,0.00026819
217,0.228139,0.203723,0,0.30586,0.000105483,0.000269559,0,0.000289463
218,0.082412,0.272829,0,0.285004,0.000101159,0.000172026,0,0.000199565
219,0.101357,0.26819,0,0.286704,0.000102991,0.000194537,0,0.000220118
220,0.0635465,0.277633,0,0.284813,0.0000981226,0.000149274,0,0.000178636
221,0.120789,0.263801,0,0.290139,0.000103643,0.000217228,0,0.000240686
222,0.0362035,0.298835,0,0.30102,0.0000766093,0.000114935,0,0.000138127
223,0.0582511,0.295943,0,0.301621,0.0000799044,0.000145617,0,0.000166099
224,0.140094,0.259519,0,0.294917,0.000103409,0.000239046,0,0.000260454
225,0.159625,0.255036,0,0.300872,0.000102554,0.000259907,0,0.000279408
226,0.0173736,0.309817,0,0.310303,0.0000617893,0.0000869898,0,0.000106701
227,0.178567,0.250649,0,0.307752,0.000101157,0.000278781,0,0.000296567
228,0.197483,0.246276,0,0.315676,0.0000993026,0.000296113,0,0.00031232
229,0.2886,0.06626,0,0.296109,0.0000410037,0.0000917028,0,0.000100452
230,0.294549,0.0474103,0,0.29834,0.0000291996,0.0000648554,0,0.0000711255
231,0.282675,0.0852749,0,0.295257,0.0000528292,0.00011912,0,0.000130309
232,0.301706,0.0308047,0,0.303274,0.0000185,0.0000417309,0,0.0000456477
233,0.276742,0.104334,0,0.295756,0.0000644606,0.000146761,0,0.000160293
234,0.311567,0.0156465,0,0.31196,0.0000088558,0.0000210173,0,0.0000228069
235,0.32,0,0,0.32,0,0,0,0
236,0,0.32,0,0.32,0.0000456808,0.0000582172,0,0.0000739998
237,0.222235,0.222751,0,0.314653,0.000103138,0.000291054,0,0.000308788
238,0.216632,0.241928,0,0.324744,0.0000970439,0.000312062,0,0.000326803
239,0.264894,0.142438,0,0.300762,0.0000856119,0.000201554,0,0.000218983
240,0.270879,0.123403,0,0.297664,0.000075556,0.00017438,0,0.000190045
241,0.259103,0.16149,0,0.305308,0.0000937563,0.000228288,0,0.000246791
242,0.253293,0.180472,0,0.31101,0.0000991643,0.000254143,0,0.000272805
243,0.247556,0.199342,0,0.317838,0.000101246,0.000278941,0,0.000296747
244,0.241661,0.218352,0,0.325696,0.0000998025,0.000302856,0,0.000318876
245,0.0770261,0.292019,0,0.302006,0.0000834872,0.000171664,0,0.000190889
246,0.095917,0.287472,0,0.303051,0.0000867073,0.000197348,0,0.000215556
247,0.114926,0.282835,0,0.305293,0.0000889973,0.000222465,0,0.000239606
248,0.134304,0.278428,0,0.309127,0.0000900771,0.000247364,0,0.000263254
249,0.0530298,0.314567,0,0.319006,0.0000571877,0.000139677,0,0.000150931
250,0.0339391,0.320213,0,0.322007,0.0000487394,0.00010949,0,0.000119848
251,0.0717604,0.310586,0,0.318768,0.0000622054,0.000168942,0,0.00018003
252,0.153695,0.274059,0,0.314214,0.0000902786,0.000271155,0,0.000285789
253,0.173104,0.269571,0,0.320365,0.0000898416,0.000293405,0,0.000306852
254,0.0171624,0.33001,0,0.330456,0.000032816,0.0000804648,0,0.0000868993
255,0.19211,0.265309,0,0.327559,0.0000887509,0.000313672,0,0.000325986
256,0.211079,0.261001,0,0.335672,0.0000872854,0.000332028,0,0.000343309
257,0.302136,0.080888,0,0.312776,0.0000448649,0.000115346,0,0.000123764
258,0.308061,0.0618239,0,0.314203,0.0000337938,0.0000870651,0,0.0000933935
259,0.314043,0.043623,0,0.317058,0.0000233771,0.0000605968,0,0.0000649496
260,0.296209,0.0999451,0,0.312616,0.0000560515,0.000143995,0,0.00015452
261,0.320234,0.0289256,0,0.321538,0.0000149065,0.0000397037,0,0.0000424097
262,0.290281,0.118997,0,0.313725,0.0000671486,0.000172817,0,0.000185404
263,0.33,0.0173205,0,0.330454,0.00000833272,0.0000236482,0,0.0000250733
264,0.34,0,0,0.34,0,0,0,0
265,0,0.34,0,0.34,0.0000143457,0.0000477402,0,0.000049849
266,0.235761,0.23737,0,0.334556,0.0000946552,0.000325793,0,0.000339265
267,0.23007,0.256453,0,0.344529,0.0000856924,0.000348111,0,0.000358504
268,0.284353,0.138046,0,0.316091,0.0000777685,0.00020163,0,0.000216108
269,0.278429,0.157097,0,0.319691,0.0000868836,0.000230274,0,0.00024612
270,0.272554,0.176149,0,0.324522,0.0000935016,0.000258682,0,0.000275062
271,0.266819,0.195084,0,0.33053,0.0000967237,0.000286164,0,0.000302068
272,0.261051,0.213994,0,0.337552,0.0000962302,0.000312547,0,0.000327026
273,0.255177,0.232978,0,0.345534,0.0000919348,0.000338024,0,0.000350303
274,0.090513,0.306672,0,0.31975,0.000066164,0.000197902,0,0.000208669
275,0.109295,0.30196,0,0.321131,0.0000700617,0.000225947,0,0.00023656
276,0.1284,0.297429,0,0.32396,0.0000726839,0.00025363,0,0.00026384
277,0.147759,0.293042,0,0.328186,0.0000741353,0.000280603,0,0.000290231
278,0.0490344,0.332582,0,0.336178,0.0000308853,0.000133538,0,0.000137063
279,0.0664823,0.329037,0,0.335686,0.0000366908,0.000163854,0,0.000167911
280,0.0337291,0.340181,0,0.341849,0.000017734,0.000106127,0,0.000107598
281,0.0851888,0.325247,0,0.336218,0.0000419459,0.000196002,0,0.00020044
282,0.167111,0.288638,0,0.333523,0.0000747428,0.000306007,0,0.000315002
283,0.186285,0.284161,0,0.339779,0.0000747376,0.000329227,0,0.000337603
284,0.0174682,0.350411,0,0.350846,-0.00000157595,0.0000741382,0,0.000074155
285,0.205301,0.279916,0,0.347133,0.000074015,0.000350488,0,0.000358218
286,0.224057,0.275385,0,0.355019,0.0000732241,0.000368905,0,0.000376102
287,0.315673,0.0955577,0,0.329819,0.0000475191,0.000139755,0,0.000147612
288,0.321603,0.0764998,0,0.330576,0.0000369942,0.000110448,0,0.000116479
289,0.327538,0.0574327,0,0.332535,0.0000268875,0.0000816886,0,0.0000859998
290,0.334277,0.0368027,0,0.336297,0.0000164479,0.000051365,0,0.0000539342
291,0.309744,0.114609,0,0.330267,0.0000584028,0.000169425,0,0.000179209
292,0.303814,0.133656,0,0.331914,0.0000693299,0.000199266,0,0.000210982
293,0.348756,0.017583,0,0.349199,0.00000674871,0.0000241203,0,0.0000250466
294,0.36,0,0,0.36,0,0,0,0
295,0,0.36,0,0.36,-0.0000219709,0.0000368763,0,0.0000429253
296,0.249278,0.251987,0,0.354453,0.0000837985,0.00036254,0,0.000372099
297,0.243436,0.27099,0,0.364276,0.0000719146,0.00038617,0,0.000392809
298,0.297889,0.152697,0,0.334745,0.0000793156,0.000229854,0,0.000243154
299,0.291957,0.171745,0,0.338726,0.0000870478,0.000260699,0,0.000274848
300,0.286082,0.190777,0,0.343859,0.0000915916,0.0002911,0,0.000305169
301,0.280353,0.209709,0,0.350107,0.000092259,0.000320407,0,0.000333425
302,0.274568,0.228639,0,0.357301,0.000088917,0.000348578,0,0.00035974
303,0.268684,0.247595,0,0.365369,0.0000816252,0.000375559,0,0.000384327
304,0.103924,0.321052,0,0.337453,0.0000467619,0.000227572,0,0.000232327
305,0.122611,0.316448,0,0.339371,0.0000510423,0.000257951,0,0.000262952
306,0.14185,0.312026,0,0.342756,0.0000539312,0.000288162,0,0.000293165
307,0.161092,0.30773,0,0.347345,0.0000556534,0.000316902,0,0.000321751
308,0.0455651,0.349865,0,0.352819,0.0000015367,0.000126634,0,0.000126643
309,0.0611925,0.347671,0,0.353015,0.00000635778,0.000156421,0,0.00015655
310,0.0792274,0.344285,0,0.353283,0.000012468,0.000190623,0,0.00019103
311,0.0345691,0.36,0,0.361656,-0.0000179677,0.000104106,0,0.000105645
312,0.0982304,0.340086,0,0.353988,0.0000189374,0.000226156,0,0.000226948
313,0.180242,0.303394,0,0.352895,0.0000565805,0.000343522,0,0.00034815
314,0.199364,0.298824,0,0.359224,0.0000570835,0.000367582,0,0.000371988
315,0.0184907,0.372424,0,0.372883,-0.0000444664,0.0000685073,0,0.0000816732
316,0.218287,0.294375,0,0.366478,0.0000570002,0.000389127,0,0.00039328
317,0.237533,0.289955,0,0.374827,0.0000564791,0.000408765,0,0.000412648
318,0.335139,0.0911719,0,0.347319,0.0000389859,0.000134383,0,0.000139924
319,0.329206,0.110224,0,0.347168,0.0000493599,0.000164588,0,0.00017183
320,0.341077,0.0721129,0,0.348617,0.0000293593,0.000104695,0,0.000108734
321,0.347017,0.0530523,0,0.351049,0.0000204719,0.0000757084,0,0.0000784274
322,0.354846,0.0351091,0,0.356579,0.0000123782,0.000049269,0,0.0000508001
323,0.323274,0.129268,0,0.348161,0.000060301,0.000195328,0,0.000204424
324,0.317347,0.148305,0,0.350291,0.0000708197,0.000227813,0,0.000238567
325,0.367779,0.0172985,0,0.368185,0.00000493971,0.0000238162,0,0.0000243231
326,0.38,0,0,0.38,0,0,0,0
327,0,0.38,0,0.38,-0.0000633626,0.0000261959,0,0.0000685642
328,0.262786,0.266591,0,0.374335,0.0000704947,0.000401464,0,0.000407607
329,0.256894,0.285572,0,0.384118,0.0000557238,0.00042635,0,0.000429977
330,0.311433,0.167337,0,0.353542,0.0000795424,0.000261191,0,0.000273034
331,0.305528,0.186356,0,0.357877,0.0000853786,0.000294483,0,0.00030661
332,0.299704,0.20536,0,0.363311,0.0000874724,0.000326935,0,0.000338435
333,0.293954,0.224314,0,0.369764,0.0000853628,0.000357982,0,0.000368019
334,0.28809,0.24325,0,0.377049,0.0000791028,0.000387395,0,0.000395389
335,0.282182,0.262209,0,0.385202,0.0000688561,0.000415417,0,0.000421085
336,0.117052,0.335617,0,0.355444,0.000024707,0.000260469,0,0.000261638
337,0.135962,0.330984,0,0.357821,0.0000294912,0.000293608,0,0.000295085
338,0.155293,0.326617,0,0.361655,0.000032652,0.000326102,0,0.000327733
339,0.174413,0.322368,0,0.366525,0.0000346477,0.000356281,0,0.000357962
340,0.0523563,0.366609,0,0.370329,-0.0000295394,0.00013926,0,0.000142358
341,0.0734535,0.363139,0,0.370493,-0.0000216774,0.00018286,0,0.00018414
342,0.0927299,0.358827,0,0.370616,-0.0000131507,0.000222395,0,0.000222783
343,0.0362661,0.375722,0,0.377468,-0.0000500446,0.000104751,0,0.000116092
344,0.111562,0.354785,0,0.371912,-0.00000633078,0.00026061,0,0.000260687
345,0.193469,0.317929,0,0.372168,0.0000360712,0.000383727,0,0.000385418
346,0.212404,0.313325,0,0.378534,0.0000371026,0.000408108,0,0.000409791
347,0.0136135,0.39032,0,0.390557,-0.000084952,0.000051566,0,0.0000993775
348,0.0295956,0.390462,0,0.391582,-0.0000834644,0.0000871699,0,0.000120685
349,0.231649,0.308909,0,0.386117,0.0000374116,0.000430512,0,0.000432134
350,0.251004,0.304531,0,0.394642,0.0000374199,0.000450488,0,0.00045204
351,0.354616,0.0867875,0,0.365081,0.0000305626,0.000128235,0,0.000131826
352,0.34867,0.105841,0,0.36438,0.0000400922,0.000158748,0,0.000163732
353,0.342729,0.124885,0,0.364773,0.0000506878,0.000190177,0,0.000196816
354,0.360556,0.0677285,0,0.366862,0.0000220719,0.0000983945,0,0.00010084
