0.00000000000000000e+00 5.04870979341447583e-30
0.00000000000000000e+00 4.57308746897629933e-19
0.00000000000000000e+00 5.95639260868931586e-21
0.00000000000000000e+00 1.07479765580413062e-19
0.00000000000000000e+00 2.12930314764812217e-19
0.00000000000000000e+00 1.04940288525599678e-19
0.00000000000000000e+00 6.87064829885452352e-21
0.00000000000000000e+00 5.72145759526339208e-19
